symbol,time,close,high,low,open,volume
BX TTO1M4GXI99H,2011-01-03 10:00:00,7.782853085,7.815394631,7.717769993,7.717769993,559398.0
BX TTO1M4GXI99H,2011-01-03 11:00:00,7.875054132,7.896748496,7.766582312,7.782853085,527751.0
BX TTO1M4GXI99H,2011-01-03 12:00:00,7.967255179,8.02691468,7.875054132,7.875054132,1136008.0
BX TTO1M4GXI99H,2011-01-03 13:00:00,8.010643907,8.032338271,7.967255179,7.97267877,729935.0
BX TTO1M4GXI99H,2011-01-03 14:00:00,8.064879817,8.070303408,8.005220316,8.005220316,415626.0
BX TTO1M4GXI99H,2011-01-03 15:00:00,8.054032635,8.097421363,8.043185453,8.064879817,838825.0
BX TTO1M4GXI99H,2011-01-03 16:00:00,8.021491089,8.054032635,7.983525952,8.048609044,1310082.0
BX TTO1M4GXI99H,2011-01-04 10:00:00,8.02691468,8.119115727,8.021491089,8.119115727,418180.0
BX TTO1M4GXI99H,2011-01-04 11:00:00,8.075726999,8.075726999,7.994373134,8.016067498,441002.0
BX TTO1M4GXI99H,2011-01-04 12:00:00,8.02691468,8.075726999,7.994373134,8.075726999,511753.0
BX TTO1M4GXI99H,2011-01-04 13:00:00,7.994373134,8.048609044,7.945560815,8.02691468,562360.0
BX TTO1M4GXI99H,2011-01-04 14:00:00,8.054032635,8.064879817,7.967255179,7.994373134,300590.0
BX TTO1M4GXI99H,2011-01-04 15:00:00,8.097421363,8.113692136,8.054032635,8.054032635,541157.0
BX TTO1M4GXI99H,2011-01-04 16:00:00,8.119115727,8.157080864,8.091997772,8.097421363,1347814.0
BX TTO1M4GXI99H,2011-01-05 10:00:00,7.923866451,8.064879817,7.907595678,8.010643907,417533.0
BX TTO1M4GXI99H,2011-01-05 11:00:00,7.999796725,8.054032635,7.923866451,7.923866451,571359.0
BX TTO1M4GXI99H,2011-01-05 12:00:00,8.070303408,8.091997772,7.988949543,7.999796725,452910.0
BX TTO1M4GXI99H,2011-01-05 13:00:00,8.086574181,8.102844954,8.043185453,8.064879817,404957.0
BX TTO1M4GXI99H,2011-01-05 14:00:00,8.102844954,8.102844954,8.075726999,8.091997772,232868.0
BX TTO1M4GXI99H,2011-01-05 15:00:00,8.129962909,8.129962909,8.091997772,8.102844954,406295.0
BX TTO1M4GXI99H,2011-01-05 16:00:00,8.113692136,8.157080864,8.102844954,8.124539318,561282.0
BX TTO1M4GXI99H,2011-01-06 10:00:00,8.18962241,8.211316774,8.108268545,8.173351637,387838.0
BX TTO1M4GXI99H,2011-01-06 11:00:00,8.238434729,8.254705502,8.178775228,8.18962241,884536.0
BX TTO1M4GXI99H,2011-01-06 12:00:00,8.178775228,8.24385832,8.162504455,8.24385832,325659.0
BX TTO1M4GXI99H,2011-01-06 13:00:00,8.157080864,8.18962241,8.119115727,8.178775228,148949.0
BX TTO1M4GXI99H,2011-01-06 14:00:00,8.1353865,8.1353865,8.097421363,8.129962909,208885.0
BX TTO1M4GXI99H,2011-01-06 15:00:00,8.037761862,8.151657273,8.037761862,8.146233682,381025.0
BX TTO1M4GXI99H,2011-01-06 16:00:00,8.124539318,8.124539318,8.02691468,8.043185453,433656.0
BX TTO1M4GXI99H,2011-01-07 10:00:00,8.233011138,8.233011138,8.108268545,8.151657273,321975.0
BX TTO1M4GXI99H,2011-01-07 11:00:00,8.200469592,8.265552684,8.195046001,8.227587547,555433.0
BX TTO1M4GXI99H,2011-01-07 12:00:00,8.140810091,8.205893183,8.075726999,8.200469592,418997.0
BX TTO1M4GXI99H,2011-01-07 13:00:00,8.037761862,8.146233682,8.032338271,8.140810091,297361.0
BX TTO1M4GXI99H,2011-01-07 14:00:00,8.037761862,8.059456226,8.021491089,8.037761862,243645.0
BX TTO1M4GXI99H,2011-01-07 15:00:00,8.059456226,8.070303408,8.032338271,8.032338271,279158.0
BX TTO1M4GXI99H,2011-01-07 16:00:00,8.086574181,8.086574181,8.037761862,8.054032635,780852.0
BX TTO1M4GXI99H,2011-01-10 10:00:00,8.016067498,8.124539318,7.999796725,8.054032635,153786.0
BX TTO1M4GXI99H,2011-01-10 11:00:00,8.02691468,8.059456226,8.010643907,8.021491089,178978.0
BX TTO1M4GXI99H,2011-01-10 12:00:00,8.043185453,8.08115059,8.02691468,8.02691468,197204.0
BX TTO1M4GXI99H,2011-01-10 13:00:00,7.994373134,8.043185453,7.983525952,8.037761862,198443.0
BX TTO1M4GXI99H,2011-01-10 14:00:00,7.999796725,8.016067498,7.988949543,7.994373134,182709.0
BX TTO1M4GXI99H,2011-01-10 15:00:00,7.945560815,7.999796725,7.940137224,7.999796725,339213.0
BX TTO1M4GXI99H,2011-01-10 16:00:00,8.005220316,8.005220316,7.950984406,7.950984406,649340.0
BX TTO1M4GXI99H,2011-01-11 10:00:00,8.129962909,8.162504455,8.075726999,8.08115059,472124.0
BX TTO1M4GXI99H,2011-01-11 11:00:00,8.119115727,8.1353865,8.097421363,8.1353865,354085.0
BX TTO1M4GXI99H,2011-01-11 12:00:00,8.1353865,8.140810091,8.097421363,8.119115727,302383.0
BX TTO1M4GXI99H,2011-01-11 13:00:00,8.167928046,8.178775228,8.129962909,8.129962909,267276.0
BX TTO1M4GXI99H,2011-01-11 14:00:00,8.054032635,8.162504455,8.054032635,8.162504455,806889.0
BX TTO1M4GXI99H,2011-01-11 15:00:00,8.059456226,8.108268545,8.02691468,8.059456226,285051.0
BX TTO1M4GXI99H,2011-01-11 16:00:00,8.108268545,8.113692136,8.048609044,8.059456226,1186641.0
BX TTO1M4GXI99H,2011-01-12 10:00:00,8.151657273,8.151657273,8.086574181,8.1353865,178146.0
BX TTO1M4GXI99H,2011-01-12 11:00:00,8.233011138,8.233011138,8.140810091,8.146233682,343483.0
BX TTO1M4GXI99H,2011-01-12 12:00:00,8.233011138,8.265552684,8.222163956,8.233011138,799337.0
BX TTO1M4GXI99H,2011-01-12 13:00:00,8.254705502,8.260129093,8.211316774,8.227587547,485826.0
BX TTO1M4GXI99H,2011-01-12 14:00:00,8.281823457,8.287247048,8.24385832,8.249281911,504563.0
BX TTO1M4GXI99H,2011-01-12 15:00:00,8.281823457,8.292670639,8.260129093,8.281823457,354700.0
BX TTO1M4GXI99H,2011-01-12 16:00:00,8.287247048,8.287247048,8.249281911,8.287247048,1054744.0
BX TTO1M4GXI99H,2011-01-13 10:00:00,8.287247048,8.330635776,8.157080864,8.216740365,697885.0
BX TTO1M4GXI99H,2011-01-13 11:00:00,8.292670639,8.336059367,8.254705502,8.292670639,481346.0
BX TTO1M4GXI99H,2011-01-13 12:00:00,8.29809423,8.308941412,8.260129093,8.292670639,651445.0
BX TTO1M4GXI99H,2011-01-13 13:00:00,8.395718868,8.401142459,8.287247048,8.303517821,485700.0
BX TTO1M4GXI99H,2011-01-13 14:00:00,8.384871686,8.40656605,8.341482958,8.395718868,464721.0
