symbol,time,close,high,low,open,volume
AMZN R735QTJ8XC9X,2017-01-03 10:00:00,753.89,758.78,752.23,757.92,676907.0
AMZN R735QTJ8XC9X,2017-01-03 11:00:00,752.78,758.12,752.0,754.19,497623.0
AMZN R735QTJ8XC9X,2017-01-03 12:00:00,750.49,752.8,748.53,752.69,450653.0
AMZN R735QTJ8XC9X,2017-01-03 13:00:00,749.45,751.09,747.76,750.71,322453.0
AMZN R735QTJ8XC9X,2017-01-03 14:00:00,748.69,752.07,748.5,749.48,326750.0
AMZN R735QTJ8XC9X,2017-01-03 15:00:00,749.64,749.65,748.05,748.82,314534.0
AMZN R735QTJ8XC9X,2017-01-03 16:00:00,753.67,753.67,748.05,749.52,826491.0
AMZN R735QTJ8XC9X,2017-01-04 10:00:00,755.65,759.68,755.46,758.39,401184.0
AMZN R735QTJ8XC9X,2017-01-04 11:00:00,756.85,757.6,754.16,755.86,386907.0
AMZN R735QTJ8XC9X,2017-01-04 12:00:00,757.15,757.97,756.01,756.86,292925.0
AMZN R735QTJ8XC9X,2017-01-04 13:00:00,757.39,758.18,756.0,757.2,225712.0
AMZN R735QTJ8XC9X,2017-01-04 14:00:00,758.07,759.14,756.0,757.38,257310.0
AMZN R735QTJ8XC9X,2017-01-04 15:00:00,758.66,759.72,757.04,757.87,275737.0
AMZN R735QTJ8XC9X,2017-01-04 16:00:00,757.18,759.12,756.5,758.58,617884.0
AMZN R735QTJ8XC9X,2017-01-05 10:00:00,769.0,771.33,760.29,761.55,1126546.0
AMZN R735QTJ8XC9X,2017-01-05 11:00:00,773.84,775.5,768.38,769.0,1190470.0
AMZN R735QTJ8XC9X,2017-01-05 12:00:00,774.84,775.28,772.12,773.76,718165.0
AMZN R735QTJ8XC9X,2017-01-05 13:00:00,776.7,777.0,774.32,775.0,541123.0
AMZN R735QTJ8XC9X,2017-01-05 14:00:00,777.5,778.78,776.66,776.77,468429.0
AMZN R735QTJ8XC9X,2017-01-05 15:00:00,779.03,780.14,777.45,777.51,577051.0
AMZN R735QTJ8XC9X,2017-01-05 16:00:00,780.45,782.4,778.0,779.1,1123518.0
AMZN R735QTJ8XC9X,2017-01-06 10:00:00,787.79,787.9,778.42,782.36,1085561.0
AMZN R735QTJ8XC9X,2017-01-06 11:00:00,789.28,790.8,784.5,787.81,1020270.0
AMZN R735QTJ8XC9X,2017-01-06 12:00:00,793.09,793.42,789.06,789.42,806791.0
AMZN R735QTJ8XC9X,2017-01-06 13:00:00,798.73,799.45,792.52,793.08,767406.0
AMZN R735QTJ8XC9X,2017-01-06 14:00:00,797.13,799.2,795.78,798.82,585289.0
AMZN R735QTJ8XC9X,2017-01-06 15:00:00,798.18,799.05,796.12,797.35,529649.0
AMZN R735QTJ8XC9X,2017-01-06 16:00:00,795.99,799.43,795.96,798.16,1100073.0
AMZN R735QTJ8XC9X,2017-01-09 10:00:00,796.76,801.68,796.41,797.23,762976.0
AMZN R735QTJ8XC9X,2017-01-09 11:00:00,795.76,797.3,791.81,796.69,767907.0
AMZN R735QTJ8XC9X,2017-01-09 12:00:00,797.58,798.46,794.68,795.6,416946.0
AMZN R735QTJ8XC9X,2017-01-09 13:00:00,796.74,797.74,795.38,797.41,287709.0
AMZN R735QTJ8XC9X,2017-01-09 14:00:00,796.87,797.69,796.13,796.75,222779.0
AMZN R735QTJ8XC9X,2017-01-09 15:00:00,796.95,797.01,795.12,796.89,183264.0
AMZN R735QTJ8XC9X,2017-01-09 16:00:00,796.92,799.66,796.65,796.95,735528.0
AMZN R735QTJ8XC9X,2017-01-10 10:00:00,793.51,796.92,791.0,796.6,337860.0
AMZN R735QTJ8XC9X,2017-01-10 11:00:00,792.65,794.49,789.54,793.62,508239.0
AMZN R735QTJ8XC9X,2017-01-10 12:00:00,794.75,795.67,792.18,792.65,336120.0
AMZN R735QTJ8XC9X,2017-01-10 13:00:00,796.17,797.24,792.0,794.93,269702.0
AMZN R735QTJ8XC9X,2017-01-10 14:00:00,795.98,798.0,795.5,796.08,271162.0
AMZN R735QTJ8XC9X,2017-01-10 15:00:00,795.79,796.39,793.84,795.9,235619.0
AMZN R735QTJ8XC9X,2017-01-10 16:00:00,795.9,796.68,795.12,795.71,564619.0
AMZN R735QTJ8XC9X,2017-01-11 10:00:00,791.73,795.1,790.75,793.66,332582.0
AMZN R735QTJ8XC9X,2017-01-11 11:00:00,792.57,793.99,789.55,791.61,505792.0
AMZN R735QTJ8XC9X,2017-01-11 12:00:00,794.99,794.99,789.5,792.65,449259.0
AMZN R735QTJ8XC9X,2017-01-11 13:00:00,793.93,796.5,792.5,794.82,331869.0
AMZN R735QTJ8XC9X,2017-01-11 14:00:00,794.29,795.25,791.56,793.8,250254.0
AMZN R735QTJ8XC9X,2017-01-11 15:00:00,798.8,799.5,793.66,794.29,333363.0
AMZN R735QTJ8XC9X,2017-01-11 16:00:00,799.02,799.25,797.11,798.65,739923.0
AMZN R735QTJ8XC9X,2017-01-12 10:00:00,806.0,808.75,799.5,800.09,1011816.0
AMZN R735QTJ8XC9X,2017-01-12 11:00:00,802.07,806.88,800.0,805.88,815872.0
AMZN R735QTJ8XC9X,2017-01-12 12:00:00,804.08,804.79,800.5,802.06,462454.0
AMZN R735QTJ8XC9X,2017-01-12 13:00:00,806.54,806.82,803.79,804.09,340597.0
AMZN R735QTJ8XC9X,2017-01-12 14:00:00,810.41,811.88,806.49,806.5,587521.0
AMZN R735QTJ8XC9X,2017-01-12 15:00:00,811.94,813.48,809.15,810.4,689764.0
AMZN R735QTJ8XC9X,2017-01-12 16:00:00,813.64,814.14,811.05,811.99,912963.0
AMZN R735QTJ8XC9X,2017-01-13 10:00:00,817.35,817.99,811.37,814.32,869608.0
AMZN R735QTJ8XC9X,2017-01-13 11:00:00,818.69,820.63,815.0,817.25,682428.0
AMZN R735QTJ8XC9X,2017-01-13 12:00:00,821.06,821.16,817.66,818.82,433597.0
AMZN R735QTJ8XC9X,2017-01-13 13:00:00,819.97,821.64,817.21,821.03,484821.0
AMZN R735QTJ8XC9X,2017-01-13 14:00:00,819.35,820.67,818.7,819.95,281082.0
AMZN R735QTJ8XC9X,2017-01-13 15:00:00,819.79,820.25,818.3,819.41,280545.0
AMZN R735QTJ8XC9X,2017-01-13 16:00:00,817.14,819.9,816.25,819.8,673191.0
AMZN R735QTJ8XC9X,2017-01-17 10:00:00,807.38,816.0,803.5,815.7,1052120.0
AMZN R735QTJ8XC9X,2017-01-17 11:00:00,810.47,812.58,807.98,808.07,525580.0
AMZN R735QTJ8XC9X,2017-01-17 12:00:00,809.69,810.81,807.26,810.47,363396.0
AMZN R735QTJ8XC9X,2017-01-17 13:00:00,809.01,809.98,807.51,809.45,250679.0
AMZN R735QTJ8XC9X,2017-01-17 14:00:00,812.67,812.89,808.54,809.19,251456.0
AMZN R735QTJ8XC9X,2017-01-17 15:00:00,808.77,813.07,807.81,812.8,360647.0
AMZN R735QTJ8XC9X,2017-01-17 16:00:00,809.72,809.72,807.0,808.78,802201.0
AMZN R735QTJ8XC9X,2017-01-18 10:00:00,810.6,811.72,805.18,809.5,443096.0
AMZN R735QTJ8XC9X,2017-01-18 11:00:00,809.46,811.5,808.37,810.55,464455.0
AMZN R735QTJ8XC9X,2017-01-18 12:00:00,804.47,809.63,804.3,809.45,334132.0
AMZN R735QTJ8XC9X,2017-01-18 13:00:00,804.74,806.82,804.27,804.47,156411.0
AMZN R735QTJ8XC9X,2017-01-18 14:00:00,805.9,806.35,804.56,804.74,161302.0
