time,high,volume
2017-01-03 09:30:00,43.39,126867.0
2017-01-03 10:00:00,43.46,47541.0
2017-01-03 10:30:00,43.26,33916.0
2017-01-03 11:00:00,42.89,28769.0
2017-01-03 11:30:00,42.79,41083.0
2017-01-03 12:00:00,42.72,113788.0
2017-01-03 12:30:00,42.49,24172.0
2017-01-03 13:00:00,42.49,25891.0
2017-01-03 13:30:00,42.74,25965.0
2017-01-03 14:00:00,42.93,40421.0
2017-01-03 14:30:00,42.85,22854.0
2017-01-03 15:00:00,42.86,41549.0
2017-01-03 15:30:00,42.9,97187.0
2017-01-03 16:00:00,42.87,31723.0
2017-01-04 09:30:00,43.35,53888.0
2017-01-04 10:00:00,43.13,48124.0
2017-01-04 10:30:00,43.08,85793.0
2017-01-04 11:00:00,43.87,114981.0
2017-01-04 11:30:00,44.17,97675.0
2017-01-04 12:00:00,44.39,100449.0
2017-01-04 12:30:00,44.36,28212.0
2017-01-04 13:00:00,44.27,38895.0
2017-01-04 13:30:00,44.14,39127.0
2017-01-04 14:00:00,44.2,42582.0
2017-01-04 14:30:00,44.3,64561.0
2017-01-04 15:00:00,44.27,42625.0
2017-01-04 15:30:00,44.19,73435.0
2017-01-04 16:00:00,44.14,17462.0
2017-01-05 09:30:00,45.03,234867.0
2017-01-05 10:00:00,44.94,56930.0
2017-01-05 10:30:00,44.88,57622.0
2017-01-05 11:00:00,44.71,59896.0
2017-01-05 11:30:00,44.71,29199.0
2017-01-05 12:00:00,44.67,33919.0
2017-01-05 12:30:00,44.62,27713.0
2017-01-05 13:00:00,44.75,44731.0
2017-01-05 13:30:00,46.44,988202.0
2017-01-05 14:00:00,47.87,1333987.0
2017-01-05 14:30:00,47.56,376958.0
2017-01-05 15:00:00,47.74,803636.0
2017-01-05 15:30:00,47.88,904041.0
2017-01-05 16:00:00,47.73,56032.0
2017-01-06 09:30:00,47.46,456821.0
2017-01-06 10:00:00,47.47,243387.0
2017-01-06 10:30:00,46.9,174731.0
2017-01-06 11:00:00,47.02,133063.0
2017-01-06 11:30:00,47.01,92864.0
2017-01-06 12:00:00,47.43,81826.0
2017-01-06 12:30:00,47.54,61235.0
2017-01-06 13:00:00,47.61,160483.0
2017-01-06 13:30:00,47.02,79507.0
2017-01-06 14:00:00,46.96,47897.0
2017-01-06 14:30:00,46.82,62763.0
2017-01-06 15:00:00,46.94,73773.0
2017-01-06 15:30:00,47.05,306146.0
2017-01-06 16:00:00,46.92,40875.0
2017-01-09 09:30:00,47.44,94502.0
2017-01-09 10:00:00,47.39,77208.0
2017-01-09 10:30:00,47.4,60918.0
2017-01-09 11:00:00,47.3,42903.0
2017-01-09 11:30:00,47.23,52525.0
2017-01-09 12:00:00,47.05,69532.0
2017-01-09 12:30:00,47.02,26480.0
2017-01-09 13:00:00,47.28,88312.0
2017-01-09 13:30:00,47.14,33617.0
2017-01-09 14:00:00,47.24,38088.0
2017-01-09 14:30:00,47.23,42578.0
2017-01-09 15:00:00,47.45,129139.0
2017-01-09 15:30:00,47.37,125844.0
2017-01-09 16:00:00,47.21,39116.0
2017-01-10 09:30:00,49.12,270585.0
2017-01-10 10:00:00,49.06,165139.0
2017-01-10 10:30:00,48.49,135874.0
2017-01-10 11:00:00,48.37,117350.0
2017-01-10 11:30:00,48.29,132047.0
2017-01-10 12:00:00,48.19,93509.0
2017-01-10 12:30:00,48.1,97275.0
2017-01-10 13:00:00,48.27,115782.0
2017-01-10 13:30:00,48.13,93617.0
2017-01-10 14:00:00,47.99,87342.0
2017-01-10 14:30:00,48.1,63405.0
2017-01-10 15:00:00,48.05,68490.0
