high,volume
104.15922032,5213509.0
105.06804508,3446747.0
103.40845204,2115406.0
103.00343231,1641349.0
102.58853405,2007321.0
101.04748337,3456264.0
100.09914449,3355450.0
99.84230271,2392909.0
99.79291006,1957557.0
100.63258511,2395718.0
100.09914449,1938083.0
100.91906248,2443406.0
100.72149188,3238025.0
100.78076306,990291.0
104.2184915,5102929.0
102.19339285,2914594.0
101.77849459,2380735.0
101.29444662,2140441.0
102.12424314,2138613.0
103.01331084,1969636.0
103.26027409,1840048.0
103.61590117,1391818.0
103.61590117,1183102.0
103.35905939,1540103.0
103.48748028,1408316.0
103.39857351,1166928.0
103.42820909999999,2465399.0
103.15161026,1892162.0
104.54448299,4142299.0
103.94189266,3173473.0
102.13412167,2054008.0
101.86740136,1893613.0
100.68197776,2285209.0
100.93881954,1274690.0
100.84003424,775088.0
100.74124894,997772.0
100.50416422,728946.0
100.6622207,885901.0
101.50189575,1608413.0
101.04748337,1116491.0
100.87954836,1667616.0
100.62270658,1311686.0
101.61055958,3001387.0
102.0452149,2448277.0
101.99582225,1468212.0
102.18351432,1482941.0
102.4403561,1470876.0
102.61816964,993729.0
102.89476848,955242.0
102.98367525,1030190.0
102.8354973,714180.0
102.88488995,907279.0
102.42059904,792073.0
102.3415708,847222.0
102.32181374,1197903.0
101.87727989,3097518.0
106.61897429,5265171.0
106.56958164,2276496.0
106.688124,1992112.0
105.98674837,1633511.0
105.72990659,1125250.0
105.28537274,1547488.0
105.5027004,1095699.0
106.20407603,1570086.0
106.11516926,972499.0
105.83857042,728845.0
105.59160717,821834.0
105.98674837,1094947.0
106.40164663,1910822.0
106.04601955,624009.0
107.86366907,3817422.0
106.52018899,2824268.0
106.67824547,1882799.0
107.01411549,1424913.0
106.51031046,970852.0
106.06577661,1169507.0
105.86820601,607691.0
105.46318628,551544.0
105.30512979999999,900561.0
105.13719479,770745.0
105.03840949,766063.0
105.05816655,888217.0
105.31500833,1277102.0
105.25573715,3903074.0
104.90998859999999,2389890.0
104.72229653,1363544.0
104.90011007,922251.0
104.75193212,1622595.0
104.53460446,808765.0
104.66302535,557562.0
104.49509034,394831.0
104.28764121,715319.0
103.42820909999999,860291.0
103.61590117,658893.0
103.53687293,594479.0
103.75420059,738683.0
103.99128531,1037226.0
103.92213559999999,754403.0
103.42820909999999,3014622.0
101.71922341,2362000.0
101.5512884,1263302.0
101.13639014,1446214.0
101.13639014,980661.0
101.63031664,730417.0
101.60068105,484689.0
101.72910194,496449.0
102.13412167,641715.0
101.85752283,825350.0
101.91679401,770541.0
101.91679401,609100.0
102.29217815,1294248.0
102.29217815,592774.0
103.724565,2079900.0
103.51711587,1128113.0
103.26027409,712747.0
102.90464701,1001207.0
102.8354973,642181.0
102.5391414,780967.0
102.12424314,492716.0
102.45023463,507859.0
102.46999169,516599.0
102.2427855,448553.0
102.31193521,623674.0
102.46999169,533550.0
102.23290697,1134293.0
102.19339285,671553.0
101.9464296,2373245.0
101.43274604,1770821.0
101.03760484,872835.0
100.88942689,752666.0
100.68197776,595554.0
100.70173482,801227.0
100.5634354,708531.0
100.23744391,571743.0
100.05963037,1243877.0
99.97072359999999,951022.0
99.93120948,747662.0
99.86205977,638893.0
99.85218124,988544.0
99.91145242,577419.0
101.20553985,3792394.0
101.65007370000001,1907518.0
101.17590426,1162654.0
101.21541838,935234.0
101.44262457,726369.0
101.4525031,496637.0
101.40311045,526786.0
101.58092399,405236.0
101.96618666,740215.0
101.63031664,549735.0
101.52165281,406808.0
101.28456809,441792.0
101.69946635,994348.0
101.72910194,431518.0
103.87274295,2532511.0
103.70480794,1514330.0
104.35679092,1422231.0
103.98140678,911797.0
104.58399711,833762.0
104.55436152,447661.0
104.94950272,650345.0
104.92974566,572764.0
105.16683038,763497.0
105.09768067,1394572.0
104.99889537,1000190.0
104.30739827,1001866.0
104.01104237,1226811.0
103.92213559999999,1308184.0
105.5027004,2291723.0
104.54448299,1563348.0
103.71468647,843752.0
103.58626558,811934.0
102.92440407,548285.0
103.10221761,1046029.0
102.55889846,806047.0
102.88488995,582128.0
102.93428259999999,492294.0
102.43047757,585647.0
102.57865552,437436.0
102.58853405,568151.0
102.74659053,840476.0
102.78610465,566477.0
104.61363270000001,2101759.0
103.84310736,772884.0
103.28003115,614399.0
103.57638705,423102.0
103.64553676,643097.0
103.41833057,324935.0
103.61590117,452699.0
104.09007061,562758.0
104.28764121,500464.0
104.06043502,448979.0
103.95177119,384508.0
103.87274295,498652.0
103.92213559999999,882281.0
103.89250001,366358.0
105.14707332,1791851.0
104.65314682,669758.0
104.70253947,504634.0
104.36666945,598741.0
104.10982767,610642.0
104.10982767,344348.0
103.99128531,312159.0
104.66302535,573949.0
105.35452245,863161.0
105.59160717,827302.0
106.27322574,1075442.0
106.26334721,801418.0
106.19419750000002,1138654.0
106.11516926,401772.0
107.97233290000001,2463272.0
106.85605901,1710495.0
106.41152516,1013424.0
106.3917681,932401.0
106.27322574,644771.0
106.50043193,856680.0
106.16456191,644458.0
106.44116075,731165.0
106.66836694,639569.0
106.65848841,666359.0
106.54982458,544804.0
106.51031046,506677.0
106.60909576,1047023.0
106.4905534,368919.0
107.0832652,1751079.0
106.40164663,759709.0
106.33249692,585083.0
107.65621994,1302912.0
107.83403348,992148.0
107.34010698,450902.0
