high,volume
43.662,1444057.0
44.066,1127028.0
44.004,534040.0
43.66,321477.0
43.406000000000006,438850.0
43.544,247121.0
43.468,147204.0
43.461999999999996,142919.0
43.376000000000005,123909.0
43.218,122453.0
43.238,159195.0
43.372,241783.0
43.406000000000006,426940.0
43.408,151454.0
44.528,2322288.0
45.068000000000005,1696870.0
45.02,942541.0
45.096000000000004,794643.0
45.248000000000005,823757.0
45.466,880837.0
45.418,456311.0
45.3,505072.0
45.272,362596.0
45.398,362523.0
45.6,561319.0
45.456,447695.0
45.391999999999996,698662.0
45.398,216166.0
45.338,1258696.0
44.912,525131.0
44.934,512388.0
44.86,512603.0
44.676,506754.0
44.7,291426.0
44.738,189395.0
44.73,143103.0
44.8,239138.0
45.398,503628.0
45.38,382446.0
45.496,250098.0
45.483999999999995,444659.0
45.396,96634.0
46.066,1191994.0
45.998000000000005,502412.0
45.732,289598.0
45.6,298084.0
45.528,357040.0
45.544,181778.0
45.676,200415.0
45.78,268468.0
45.824,344495.0
45.926,386206.0
45.99,352839.0
46.062,491022.0
45.978,514066.0
45.842,108440.0
46.0,637069.0
46.11,466839.0
46.12,295106.0
46.273999999999994,379102.0
46.2,188070.0
46.356,222222.0
46.356,112720.0
46.3,194471.0
46.2,182308.0
46.034,202492.0
46.2,247736.0
46.386,306334.0
46.36,345839.0
46.256,145105.0
46.4,484501.0
46.053999999999995,312698.0
45.908,281081.0
45.92,365869.0
45.76,125775.0
45.68600000000001,342610.0
45.571999999999996,230711.0
45.772,204368.0
45.85,209272.0
45.732,176764.0
45.843999999999994,196609.0
45.9,231389.0
46.0,363217.0
45.974,91840.0
45.898,472490.0
45.722,276721.0
45.748000000000005,219377.0
45.66,259140.0
45.61,222771.0
45.598,267943.0
45.552,225932.0
45.574,125037.0
45.632,144518.0
45.826,333864.0
45.88,260141.0
45.93600000000001,365551.0
45.994,375129.0
45.948,76363.0
45.91,380035.0
45.52,708919.0
45.5,381625.0
45.65,299009.0
45.714,219863.0
45.75,221710.0
45.812,212373.0
45.946000000000005,258721.0
46.14,292292.0
46.06,191328.0
46.04,165041.0
46.0,144704.0
45.983999999999995,295318.0
45.942,76691.0
47.118,1390220.0
47.078,635857.0
47.1,429480.0
47.211999999999996,425711.0
47.2,248617.0
47.128,157263.0
46.998000000000005,155133.0
47.136,210275.0
47.078,151996.0
47.25,374575.0
47.4,399260.0
47.512,463239.0
47.57,757150.0
47.553999999999995,215093.0
47.992,1298501.0
47.352,730183.0
47.492,372068.0
47.76,240500.0
47.36,154066.0
47.4,225643.0
47.476000000000006,237304.0
47.55,220811.0
47.416000000000004,203713.0
47.352,150665.0
47.27,145319.0
47.272,150377.0
47.318000000000005,372315.0
47.18600000000001,93213.0
47.848,732833.0
47.942,467190.0
47.738,255319.0
47.78,280597.0
47.434,243284.0
47.51,301512.0
47.698,256967.0
47.622,114806.0
47.663999999999994,106579.0
47.758,179089.0
47.772,152029.0
47.792,189609.0
47.736000000000004,362058.0
47.69,88847.0
49.736000000000004,1847611.0
49.431999999999995,833814.0
49.4,726469.0
49.01,514020.0
48.756,419607.0
48.886,410012.0
49.0,345979.0
48.652,407139.0
48.496,263738.0
48.461999999999996,455637.0
48.656000000000006,367244.0
48.778,244247.0
