high,volume
50.06,1646494.0
50.06,0.0
50.06,0.0
50.06,0.0
57.45,4046071.0
67.44,4206984.0
63.22,1516700.0
62.0,1039453.0
62.7,542507.0
64.29,735747.0
67.825,1185911.0
70.8,1624124.0
69.58,1405422.0
69.73,230473.0
93.93,3133589.0
96.51,2261714.0
93.82,1319375.0
92.74,734989.0
95.94,943682.0
91.48,517913.0
93.17,562366.0
92.2,178981.0
91.88,450046.0
90.49,434927.0
92.8,519987.0
93.5,693523.0
89.16,1149706.0
81.19,84821.0
89.16,1473131.0
84.29,631084.0
80.84,536204.0
80.5,364968.0
80.8,173747.0
80.5,127950.0
80.42,78517.0
80.5,91540.0
79.795,54299.0
79.9,107046.0
79.52,209926.0
77.8,170875.0
78.0,358723.0
78.94,58689.0
79.39,604458.0
74.65,598612.0
73.83,367236.0
73.3,140756.0
72.69,161279.0
72.45,149373.0
73.05,208770.0
71.87,137022.0
71.25,236812.0
70.39,203714.0
70.01,129099.0
70.75,189181.0
70.26,262510.0
68.895,20135.0
74.0,473741.0
75.5,470984.0
76.48,507728.0
72.51,310969.0
73.0,112979.0
75.0,201965.0
75.15,85970.0
75.0,75520.0
74.99,67232.0
79.43,305893.0
78.02,193885.0
79.89,289483.0
79.7,481962.0
78.065,473780.0
85.87,882046.0
88.0,546175.0
89.5,623768.0
88.99,287911.0
88.51,140685.0
87.09,230821.0
85.06,120227.0
84.71,176198.0
82.88,173144.0
84.66,161061.0
83.51,86733.0
83.81,70279.0
83.99,107495.0
84.66,40821.0
95.23,518605.0
91.98,278979.0
90.99,198846.0
88.5,178550.0
89.74,119388.0
89.37,57855.0
89.2,93215.0
88.4,75124.0
88.8,47583.0
88.6,179415.0
85.07,259019.0
85.07,170244.0
82.305,313425.0
78.5,27033.0
82.73,290919.0
81.95,308533.0
79.35,183585.0
78.4,70611.0
78.19,72910.0
77.22,424010.0
77.59,195194.0
78.5,101212.0
78.9,91074.0
78.105,66695.0
76.25,96083.0
76.28,40536.0
76.0,100849.0
76.14,15841.0
81.0,238886.0
77.99,145446.0
78.19,73120.0
78.3,86068.0
76.76,119836.0
74.85,124818.0
74.24,42229.0
74.065,80523.0
74.85,69241.0
75.0,45053.0
74.8,37704.0
74.1,110093.0
74.3,127390.0
