high,volume
758.78,650089.0
758.12,315778.0
756.97,198617.0
753.04,215695.0
752.58,232420.0
751.09,153611.0
750.05,178714.0
752.07,123956.0
751.02,203801.0
749.65,186083.0
749.38,120315.0
749.94,155362.0
753.25,405488.0
753.67,275482.0
759.68,385907.0
757.6,230687.0
756.98,169590.0
757.97,152650.0
757.59,139193.0
757.95,125613.0
758.18,102553.0
758.4,120333.0
759.14,131555.0
759.48,147658.0
759.72,131051.0
759.12,127229.0
758.5,292631.0
757.44,201009.0
771.33,1106816.0
775.05,729139.0
775.5,471679.0
775.0,375894.0
775.28,347067.0
775.99,309211.0
777.0,227026.0
778.78,285570.0
778.42,179931.0
778.71,245698.0
780.14,335036.0
780.1,277521.0
782.4,625808.0
781.23,228906.0
787.89,1063374.0
788.34,566918.0
790.8,465315.0
791.83,428958.0
793.42,368416.0
795.0,310797.0
799.25,447626.0
799.45,335989.0
798.26,274287.0
797.87,210822.0
799.05,313449.0
799.43,299177.0
799.21,578517.0
797.0,231394.0
801.68,736663.0
798.03,554551.0
795.58,229654.0
797.8,236457.0
798.46,187252.0
797.74,153433.0
796.95,131624.0
797.69,128560.0
797.08,94717.0
797.01,106404.0
796.76,79780.0
799.4,239966.0
799.66,306878.0
797.18,191170.0
796.92,332472.0
794.49,300305.0
793.54,212015.0
795.6,218574.0
795.67,115717.0
796.69,143340.0
797.24,127009.0
797.12,119132.0
798.0,145337.0
796.47,163813.0
795.83,77539.0
796.34,141300.0
796.68,228398.0
796.42,198370.0
795.1,321468.0
793.99,381977.0
793.95,130710.0
793.39,201276.0
793.77,233763.0
796.5,228489.0
795.73,120944.0
794.06,109802.0
795.25,136093.0
795.73,116884.0
799.5,215781.0
799.25,214726.0
798.87,301495.0
799.03,229634.0
808.75,1003672.0
806.88,506605.0
805.0,310033.0
804.49,298536.0
804.79,168756.0
805.67,161605.0
806.82,172217.0
808.4,227813.0
811.88,342254.0
811.55,338288.0
813.48,373057.0
812.75,203518.0
814.14,524520.0
813.97,190113.0
817.99,857255.0
820.63,455266.0
819.98,232781.0
819.75,213399.0
820.88,202744.0
821.64,340285.0
819.95,167139.0
820.63,133063.0
820.67,146310.0
820.0,148277.0
820.25,131446.0
819.93,119260.0
819.0,392096.0
817.45,165951.0
816.0,1011845.0
812.58,372499.0
811.9,188271.0
810.81,205527.0
810.12,156130.0
810.34,125215.0
809.98,130939.0
810.1,84642.0
812.76,159143.0
813.07,176188.0
810.39,190570.0
808.94,198788.0
809.5,246782.0
809.72,359540.0
811.72,433669.0
811.5,268335.0
810.63,190648.0
809.89,171404.0
806.97,166673.0
806.43,95851.0
806.82,67370.0
806.35,78961.0
806.34,84472.0
807.25,114339.0
806.99,107521.0
806.64,107844.0
807.48,202795.0
807.5,139055.0
813.5,468627.0
813.64,314189.0
811.1,234591.0
810.43,187269.0
810.61,137628.0
811.09,90724.0
811.17,75182.0
811.28,101001.0
810.33,72836.0
809.97,176889.0
809.64,102392.0
809.92,120539.0
809.8,205788.0
809.43,215194.0
816.2,608858.0
812.73,285167.0
813.4,176983.0
813.4,171526.0
812.8,177236.0
813.17,231048.0
812.4,194005.0
811.35,86055.0
811.03,91462.0
810.06,195938.0
808.85,111697.0
809.06,207763.0
809.0,389324.0
808.33,267813.0
812.71,483639.0
812.73,202945.0
812.68,152138.0
811.85,145670.0
811.7,109497.0
812.0,119154.0
812.61,109405.0
813.77,123504.0
814.62,164336.0
814.33,106744.0
813.8,123121.0
814.92,139265.0
818.16,471360.0
818.5,185750.0
823.0,698587.0
817.62,299394.0
818.0,169014.0
819.18,166692.0
819.0,134229.0
818.43,87290.0
818.12,70232.0
820.34,138184.0
821.96,148149.0
821.67,143299.0
822.43,140806.0
823.94,247949.0
823.41,283626.0
822.76,138160.0
828.99,536787.0
830.17,321537.0
833.57,341664.0
834.63,305903.0
834.3,215524.0
834.56,197676.0
836.11,227085.0
836.23,157075.0
836.68,125039.0
836.75,156992.0
835.77,158573.0
836.55,255992.0
837.41,469271.0
836.97,337232.0
836.4,513531.0
839.74,440564.0
838.75,286567.0
839.71,234125.0
840.66,263932.0
843.88,302081.0
843.5,229922.0
843.28,169606.0
842.63,99839.0
843.13,110235.0
842.44,174697.0
840.86,173180.0
839.78,328177.0
839.56,178993.0
839.59,620421.0
834.47,415201.0
836.0,209646.0
836.44,174721.0
836.6,145636.0
836.48,90537.0
836.4,84416.0
836.21,91724.0
835.0,124813.0
833.26,156536.0
834.07,150803.0
834.45,133033.0
835.98,283015.0
835.8,273483.0
834.0,573826.0
825.56,854131.0
825.79,327526.0
827.55,265253.0
829.59,200261.0
829.73,141140.0
828.21,148181.0
827.97,137385.0
827.9,108741.0
829.65,124120.0
830.1,123877.0
829.74,130974.0
831.11,289994.0
830.38,186609.0
826.99,471340.0
826.42,367524.0
824.78,200160.0
823.0,196640.0
821.96,207175.0
820.91,206172.0
821.21,182397.0
821.99,101914.0
822.0,76778.0
821.9,96679.0
822.2,164372.0
823.0,191025.0
823.33,354805.0
823.48,233506.0
833.32,673864.0
832.75,271948.0
828.79,287689.0
826.98,213616.0
826.82,151777.0
826.45,147825.0
828.6,218297.0
828.99,180044.0
828.69,169371.0
829.38,204510.0
829.36,200072.0
831.04,313722.0
833.77,524107.0
832.81,147917.0
838.84,836253.0
841.86,524214.0
840.5,414101.0
842.49,375288.0
841.65,313229.0
839.35,292073.0
840.08,250093.0
839.89,207014.0
839.75,246645.0
839.92,249689.0
840.23,307429.0
841.09,447521.0
840.6,898441.0
840.58,181466.0
818.12,3122332.0
814.8,1227219.0
812.99,658427.0
813.0,538897.0
812.5,523748.0
814.03,462891.0
814.9,506088.0
813.98,250743.0
813.45,347285.0
812.25,336680.0
811.0,447616.0
811.0,618490.0
810.2,991028.0
810.2,321810.0
810.72,876572.0
806.89,401337.0
804.84,310920.0
807.75,286135.0
807.73,198071.0
807.29,124774.0
807.23,144907.0
807.65,121918.0
807.07,113114.0
807.17,123922.0
806.99,150737.0
807.88,181531.0
807.89,354834.0
807.7,262493.0
811.0,593041.0
813.0,440311.0
816.19,549252.0
815.65,300302.0
814.33,151302.0
814.94,144188.0
812.87,166942.0
811.93,104024.0
812.38,121898.0
812.56,102343.0
812.09,105438.0
812.4,139773.0
812.39,330024.0
812.5,154820.0
817.99,444144.0
818.68,349776.0
819.9,301460.0
819.71,163637.0
819.14,134484.0
820.0,139530.0
818.99,102775.0
819.18,91010.0
819.63,96483.0
820.86,176555.0
821.0,142677.0
821.48,197663.0
821.07,267242.0
820.3,192505.0
825.0,499357.0
823.34,268038.0
824.47,200202.0
824.5,160475.0
824.78,146615.0
823.78,125626.0
823.5,101106.0
823.94,89675.0
823.93,61703.0
824.1,102542.0
824.64,119321.0
824.27,102676.0
823.05,265536.0
821.95,168693.0
825.87,412260.0
826.0,189864.0
827.23,260462.0
826.89,161466.0
827.1,163297.0
827.38,103130.0
827.1,76565.0
827.4,88350.0
827.38,80533.0
827.38,90419.0
827.99,143725.0
827.84,104710.0
827.85,246406.0
827.59,210545.0
834.9,601425.0
837.48,366959.0
840.58,487460.0
841.79,411804.0
842.97,317735.0
841.8,181636.0
842.0,177933.0
841.09,155825.0
840.07,157142.0
840.99,196023.0
839.62,163035.0
838.55,250198.0
837.5,423780.0
836.81,169497.0
837.7,379122.0
835.92,283259.0
834.1,163722.0
833.94,127424.0
835.86,152587.0
837.33,120108.0
837.0,101856.0
837.94,105622.0
837.36,90208.0
838.31,122985.0
837.76,111848.0
836.67,181380.0
836.09,304526.0
836.39,301201.0
840.35,545204.0
841.49,416732.0
840.77,242338.0
840.3,168988.0
840.51,114910.0
839.7,86761.0
841.15,125799.0
840.84,104334.0
840.73,91609.0
840.74,110245.0
840.82,117828.0
842.25,219175.0
842.78,367128.0
842.81,162014.0
844.59,591814.0
844.22,267657.0
844.96,349546.0
843.87,156112.0
842.33,143071.0
842.64,92963.0
842.48,79259.0
842.5,85215.0
842.57,66760.0
842.69,88779.0
842.7,93040.0
844.27,175033.0
845.0,326843.0
844.14,163037.0
845.95,584937.0
847.27,358843.0
847.05,191195.0
846.6,134052.0
845.98,107506.0
845.98,126496.0
846.83,118318.0
847.06,149786.0
847.18,107241.0
846.91,91887.0
847.0,119557.0
845.6,134013.0
845.49,337412.0
845.07,315446.0
855.18,816592.0
855.05,297063.0
857.93,343057.0
857.81,256769.0
857.86,195645.0
856.95,117353.0
857.6,116686.0
857.34,83128.0
856.61,138732.0
857.16,114300.0
856.87,105321.0
856.49,121787.0
856.75,324618.0
856.52,277121.0
857.88,458789.0
855.35,366072.0
854.94,148606.0
856.3,169896.0
857.0,127650.0
856.9,73481.0
857.95,131953.0
858.1,189590.0
858.43,107887.0
857.94,113020.0
857.2,124898.0
856.39,114648.0
856.49,240823.0
855.61,175422.0
860.83,549084.0
857.83,339191.0
857.12,298651.0
852.32,501319.0
852.75,179343.0
852.83,143718.0
852.38,157746.0
852.1,77461.0
852.17,73443.0
851.94,80234.0
852.87,93974.0
852.44,174421.0
851.12,356653.0
852.19,320983.0
845.81,961478.0
841.95,395586.0
844.03,330024.0
844.0,211476.0
842.12,130518.0
841.93,102045.0
842.79,98386.0
842.66,73452.0
842.34,95009.0
843.78,198964.0
845.0,165289.0
844.77,179846.0
844.99,398353.0
845.24,259731.0
844.0,500302.0
845.41,208729.0
848.49,227420.0
850.62,240922.0
850.18,125332.0
850.9,126738.0
851.46,106009.0
851.87,114894.0
852.62,157178.0
850.93,112158.0
850.88,121088.0
849.97,136971.0
848.65,254422.0
848.7,176415.0
854.09,477205.0
853.25,181613.0
850.68,175971.0
849.64,156459.0
849.6,142151.0
846.56,203043.0
845.6,184817.0
846.5,111855.0
847.0,80786.0
847.68,147093.0
846.55,102449.0
845.91,131400.0
845.44,330516.0
845.38,303441.0
853.99,419950.0
852.27,230578.0
851.37,154241.0
850.85,142668.0
853.15,216726.0
854.83,241087.0
854.13,158093.0
852.64,93851.0
853.08,99323.0
854.13,139914.0
854.35,121973.0
854.23,154602.0
854.09,292616.0
853.48,196177.0
854.82,311987.0
853.87,239515.0
852.45,150453.0
851.11,198922.0
850.26,97768.0
851.13,132989.0
849.98,65007.0
849.95,74374.0
849.7,59834.0
849.53,67209.0
849.97,63437.0
849.46,140488.0
848.81,289717.0
849.0,194693.0
851.96,333730.0
849.94,160717.0
849.43,131377.0
849.39,87020.0
849.98,108252.0
849.76,85967.0
850.85,122455.0
850.57,100193.0
849.46,87170.0
850.03,103500.0
849.79,70229.0
