high,volume
115.824067974,2093545.0
115.69809852,1122388.0
116.26980604200001,1762900.0
116.143836588,1416177.0
116.143836588,862986.0
115.920967554,1148788.0
115.69809852,601482.0
115.65933868799999,726515.0
115.62057885600001,618267.0
115.39770982200001,523557.0
115.465539528,866794.0
115.45584957,389212.0
115.446159612,674537.0
115.40739978,416301.0
115.43646965399999,336678.0
115.50429936,533476.0
115.49460940200001,320017.0
115.339570074,279635.0
115.339570074,243108.0
115.378329906,472922.0
115.3105002,325890.0
115.339570074,613781.0
115.475229486,562332.0
115.465539528,748379.0
115.59150898200001,759728.0
115.775618184,1954569.0
115.83375793200001,924253.0
116.453915244,1524351.0
116.42484537,741937.0
116.38608553799999,534887.0
116.26980604200001,383362.0
116.25042612600001,396932.0
116.357015664,545346.0
116.37639558,279664.0
116.337635748,306793.0
116.434535328,603528.0
116.502365034,609818.0
116.52174495,546121.0
116.492675076,316944.0
116.48298511799999,292052.0
116.502365034,169865.0
116.434535328,315396.0
116.453915244,234438.0
116.492675076,343567.0
116.48298511799999,308018.0
116.502365034,432644.0
116.61864453,1643904.0
116.67678427799999,978529.0
116.628334488,503502.0
116.638024446,503783.0
116.65740436200001,1158303.0
116.647714404,708108.0
116.628334488,2693094.0
116.502365034,1308715.0
116.948103102,1351526.0
117.035312724,833935.0
117.045002682,1352743.0
117.074072556,566580.0
116.99655289200001,443526.0
116.95779306,428634.0
117.00624285,654277.0
116.851203522,517029.0
116.82213364799999,529195.0
116.831823606,463134.0
116.889963354,295387.0
116.928723186,742428.0
116.90934327,280127.0
116.977172976,244708.0
116.986862934,414795.0
117.00624285,457321.0
116.986862934,483320.0
116.95779306,323812.0
117.00624285,486710.0
117.045002682,505054.0
117.01593280799999,1152516.0
117.035312724,417515.0
117.045002682,1639891.0
117.15159222,882111.0
117.20004201,897767.0
117.20004201,2165461.0
117.20004201,1648197.0
117.39384117,1424729.0
117.471360834,744185.0
117.64578007799999,1154081.0
117.53919054,1120738.0
117.54888049799999,1082917.0
117.810509364,987641.0
117.78143949,918016.0
117.907408944,808733.0
117.994618566,1818956.0
118.110898062,2238778.0
118.101208104,429327.0
118.236867516,549984.0
118.35314701200001,856701.0
118.333767096,772790.0
118.372526928,327165.0
118.35314701200001,449500.0
118.35314701200001,446520.0
118.36283697,315875.0
118.41128676,354973.0
118.45973655,476232.0
118.39190684399999,388159.0
118.36283697,818101.0
118.333767096,434739.0
118.29500726399999,378535.0
118.29500726399999,524753.0
118.29500726399999,1414390.0
118.149657894,764322.0
118.45973655,1868968.0
118.51787629799999,1211011.0
118.47911646600001,844694.0
118.537256214,470921.0
118.47911646600001,546517.0
118.48880642399999,1273734.0
118.47911646600001,260615.0
118.60508592,445970.0
118.527566256,1337819.0
118.51787629799999,612911.0
118.576016046,392695.0
118.61477587799999,456545.0
118.624465836,446147.0
118.663225668,512617.0
118.672915626,530888.0
118.682605584,522148.0
118.61477587799999,238268.0
118.624465836,456131.0
118.59539596200001,341764.0
118.50818634,221044.0
118.546946172,286112.0
118.546946172,344885.0
118.672915626,509672.0
118.731055374,964821.0
118.75043529,630840.0
118.69229554200001,1051048.0
118.585706004,667022.0
118.70198549999999,1522683.0
118.65353571,1375275.0
118.624465836,701866.0
118.59539596200001,554129.0
118.672915626,453891.0
118.721365416,500683.0
118.934544492,1034496.0
119.01206415600001,586875.0
119.05082398799999,378372.0
119.13803361,521439.0
119.079893862,242527.0
119.157413526,508729.0
119.118653694,239876.0
119.099273778,271643.0
119.04113403,233606.0
119.03144407200001,414757.0
119.079893862,468463.0
118.982994282,286888.0
118.857024828,660461.0
118.89578466,462768.0
118.91516457600001,607142.0
118.91516457600001,531237.0
118.876404744,478711.0
118.876404744,395013.0
119.002374198,598263.0
118.89578466,1147694.0
118.84733487,296330.0
118.934544492,1395414.0
118.91516457600001,1118492.0
118.91516457600001,595330.0
119.01206415600001,543072.0
119.079893862,573977.0
119.03144407200001,557031.0
119.002374198,348361.0
119.070203904,778059.0
118.60508592,2294092.0
118.79888508,919224.0
118.934544492,758405.0
118.89578466,809297.0
118.80857503799999,532134.0
118.634155794,370027.0
118.672915626,399608.0
118.527566256,592894.0
118.55663613,771171.0
118.663225668,411183.0
118.643845752,294093.0
118.75043529,339445.0
118.982994282,785963.0
118.99268424,525478.0
119.04113403,609451.0
119.08958382,670558.0
119.118653694,498361.0
119.118653694,1066064.0
119.118653694,297356.0
118.731055374,1353448.0
118.537256214,930595.0
118.51787629799999,2381741.0
118.16903781,1139047.0
118.17872776799999,707043.0
118.2174876,649270.0
118.043068356,727567.0
118.17872776799999,588745.0
118.198107684,600070.0
118.29500726399999,872634.0
118.333767096,1117304.0
118.49849638200001,574358.0
118.59539596200001,576553.0
118.585706004,242430.0
118.643845752,522206.0
118.682605584,304682.0
118.69229554200001,359147.0
118.779505164,773761.0
118.721365416,319814.0
118.760125248,350042.0
118.857024828,994852.0
118.82795495399999,327655.0
118.837644912,402039.0
118.79888508,321257.0
118.90547461799999,458342.0
118.982994282,725877.0
119.01206415600001,312472.0
119.32214281200001,1489694.0
119.45780222399999,1432577.0
119.389972518,557494.0
119.409352434,407558.0
119.42873235,678672.0
