high,volume
4.371110196,1332584.0
4.371110196,963147.0
4.371110196,298634.0
4.380254778,249180.0
4.380254778,138711.0
4.371110196,337960.0
4.361965614,162981.0
4.361965614,346296.0
4.361965614,177855.0
4.361965614,175000.0
4.361965614,302814.0
4.352821032,76554.0
4.352821032,110502.0
4.371110196,124744.0
4.371110196,72097.0
4.371110196,114356.0
4.371110196,64706.0
4.371110196,128560.0
4.380254778,597144.0
4.371110196,164278.0
4.371110196,88664.0
4.371110196,79278.0
4.371110196,116880.0
4.371110196,161666.0
4.371110196,199849.0
4.371110196,531711.0
4.371110196,238130.0
4.407688524,1919363.0
4.398543942,702201.0
4.398543942,142541.0
4.398543942,310686.0
4.398543942,444421.0
4.407688524,486839.0
4.416833106,524654.0
4.425977688,234906.0
4.43512227,1045338.0
4.43512227,83415.0
4.43512227,63264.0
4.43512227,145954.0
4.43512227,85332.0
4.43512227,41756.0
4.43512227,122599.0
4.43512227,166804.0
4.43512227,383734.0
4.425977688,128818.0
4.425977688,276104.0
4.416833106,185140.0
4.416833106,238473.0
4.416833106,371644.0
4.425977688,276332.0
4.425977688,86805.0
4.425977688,149145.0
4.425977688,642976.0
4.43512227,782165.0
4.444266852,1605066.0
4.444266852,487699.0
4.4534114339999995,450629.0
4.4534114339999995,330980.0
4.471700598,527021.0
4.471700598,564325.0
4.462556016000001,346851.0
4.462556016000001,488827.0
4.462556016000001,106137.0
4.471700598,136685.0
4.471700598,74680.0
4.48084518,307878.0
4.48084518,218346.0
4.48084518,515523.0
4.471700598,28960.0
4.471700598,51618.0
4.471700598,69680.0
4.471700598,147462.0
4.471700598,123197.0
4.471700598,71972.0
4.4899897619999996,991349.0
4.4899897619999996,77284.0
4.4899897619999996,138429.0
4.499134344,356482.0
4.499134344,484500.0
4.4899897619999996,839371.0
4.4899897619999996,243294.0
4.52656809,1022012.0
4.52656809,444222.0
4.535712672,338682.0
4.544857254,482034.0
4.554001836,1514010.0
4.5631464180000005,887506.0
4.5631464180000005,288338.0
4.5631464180000005,1341543.0
4.5631464180000005,1085604.0
4.554001836,266351.0
4.554001836,86204.0
4.554001836,93685.0
4.554001836,148272.0
4.544857254,546010.0
4.52656809,135089.0
4.52656809,189674.0
4.52656809,795544.0
4.517423508,316148.0
4.52656809,424394.0
4.52656809,137637.0
4.52656809,541156.0
4.499134344,486296.0
4.499134344,124772.0
4.508278926,399827.0
4.508278926,339736.0
4.508278926,911157.0
4.499134344,251637.0
4.444266852,952115.0
4.444266852,721533.0
4.444266852,155833.0
4.444266852,244458.0
4.4534114339999995,515218.0
4.4534114339999995,229426.0
4.462556016000001,991765.0
4.462556016000001,382804.0
4.444266852,528757.0
4.43512227,550688.0
4.425977688,234929.0
4.425977688,326263.0
4.425977688,372244.0
4.425977688,111858.0
4.425977688,339892.0
4.425977688,208398.0
4.425977688,882905.0
4.398543942,818998.0
4.38939936,716656.0
4.380254778,343370.0
4.380254778,446728.0
4.38939936,427962.0
4.407688524,511037.0
4.407688524,692906.0
4.398543942,851004.0
4.407688524,726210.0
4.416833106,341171.0
4.43512227,288817.0
4.444266852,770063.0
4.444266852,263901.0
4.444266852,224953.0
4.444266852,408273.0
4.444266852,269997.0
4.444266852,384004.0
4.444266852,426613.0
4.444266852,492235.0
4.425977688,88889.0
4.425977688,54853.0
4.425977688,316103.0
4.425977688,50312.0
4.425977688,205565.0
4.425977688,30586.0
4.425977688,33593.0
4.425977688,318918.0
4.425977688,150977.0
4.425977688,165338.0
4.425977688,911103.0
4.407688524,102056.0
4.407688524,95421.0
4.425977688,739300.0
4.425977688,67279.0
4.425977688,68714.0
4.425977688,476059.0
4.425977688,252403.0
4.371110196,1100534.0
4.371110196,810660.0
4.371110196,282040.0
4.361965614,414831.0
4.352821032,632353.0
4.352821032,414012.0
4.352821032,400987.0
4.352821032,111437.0
4.352821032,58202.0
4.361965614,318396.0
4.361965614,305269.0
4.361965614,37235.0
4.361965614,209407.0
4.352821032,448414.0
4.352821032,523870.0
4.352821032,240219.0
4.352821032,67858.0
4.352821032,67071.0
4.352821032,82083.0
4.352821032,80152.0
4.352821032,207659.0
4.352821032,49733.0
4.352821032,130633.0
4.352821032,133477.0
4.371110196,833801.0
4.371110196,471259.0
4.371110196,184216.0
4.29795354,1987162.0
4.29795354,1452594.0
4.29795354,1734924.0
4.279664376,2114345.0
4.288808958,517454.0
4.288808958,686714.0
4.288808958,193871.0
4.29795354,645384.0
4.29795354,213539.0
4.29795354,580254.0
4.29795354,51694.0
4.29795354,14968.0
4.29795354,84773.0
4.29795354,153194.0
4.29795354,107442.0
4.29795354,47568.0
4.307098122,484912.0
4.307098122,319002.0
4.307098122,224891.0
4.307098122,111779.0
4.307098122,245018.0
4.307098122,155332.0
4.307098122,265020.0
4.307098122,691242.0
4.29795354,286725.0
4.29795354,809507.0
4.29795354,272268.0
4.380254778,1400922.0
4.371110196,164620.0
4.380254778,604695.0
4.380254778,461233.0
4.371110196,677840.0
4.38939936,2030053.0
4.38939936,1603635.0
4.380254778,1247907.0
4.371110196,478019.0
4.371110196,621054.0
4.361965614,850899.0
4.34367645,110650.0
4.34367645,52320.0
4.34367645,1293680.0
4.325387286000001,716311.0
4.325387286000001,79490.0
4.325387286000001,174799.0
4.325387286000001,172488.0
4.325387286000001,104634.0
4.325387286000001,157990.0
4.325387286000001,113585.0
4.334531868,452110.0
4.334531868,177767.0
4.334531868,550729.0
4.34367645,625126.0
4.34367645,785688.0
4.34367645,381654.0
4.34367645,1124304.0
4.325387286000001,810476.0
4.325387286000001,240149.0
4.334531868,728084.0
4.34367645,622937.0
4.34367645,319637.0
4.34367645,243980.0
4.34367645,319885.0
4.34367645,81480.0
4.34367645,72411.0
4.34367645,80856.0
4.352821032,659494.0
4.352821032,34383.0
4.361965614,255291.0
4.361965614,58099.0
4.361965614,39962.0
4.361965614,149787.0
4.361965614,157194.0
4.352821032,686571.0
4.34367645,132657.0
4.334531868,129479.0
4.334531868,189386.0
4.334531868,123352.0
4.334531868,106382.0
4.334531868,228482.0
4.334531868,475253.0
4.334531868,295927.0
4.29795354,785819.0
4.307098122,623973.0
4.3162427039999995,415478.0
4.3162427039999995,98138.0
4.3162427039999995,115662.0
4.3162427039999995,136423.0
4.3162427039999995,298629.0
4.334531868,271535.0
4.334531868,148507.0
4.325387286000001,197363.0
4.325387286000001,43918.0
4.3162427039999995,54582.0
4.3162427039999995,47322.0
4.3162427039999995,38994.0
4.3162427039999995,193617.0
4.307098122,67292.0
4.307098122,71427.0
4.307098122,623070.0
4.3162427039999995,99557.0
4.3162427039999995,71179.0
4.3162427039999995,119264.0
4.307098122,80542.0
4.307098122,137170.0
4.307098122,85462.0
4.307098122,336442.0
4.307098122,987153.0
4.29795354,313349.0
4.3162427039999995,416047.0
4.3162427039999995,223089.0
4.325387286000001,259569.0
4.325387286000001,202489.0
4.325387286000001,277259.0
4.325387286000001,292008.0
4.3162427039999995,87556.0
4.3162427039999995,118633.0
4.3162427039999995,367736.0
4.3162427039999995,51005.0
4.3162427039999995,126809.0
4.3162427039999995,243473.0
4.307098122,100924.0
4.307098122,122401.0
4.307098122,173423.0
4.325387286000001,1006570.0
4.3162427039999995,46430.0
4.3162427039999995,58074.0
4.3162427039999995,97428.0
4.3162427039999995,324240.0
4.3162427039999995,324292.0
4.325387286000001,377349.0
4.3162427039999995,89417.0
4.325387286000001,178323.0
4.334531868,603890.0
4.334531868,843084.0
4.334531868,398744.0
4.361965614,626780.0
4.34367645,305537.0
4.34367645,57010.0
4.34367645,74484.0
4.34367645,46849.0
4.352821032,255782.0
4.352821032,320051.0
4.34367645,190550.0
4.352821032,164902.0
4.34367645,30367.0
4.34367645,344333.0
4.34367645,45624.0
4.34367645,202286.0
4.325387286000001,148168.0
4.325387286000001,94574.0
4.325387286000001,254925.0
4.325387286000001,43854.0
4.325387286000001,50642.0
4.334531868,306999.0
4.34367645,210013.0
4.334531868,76244.0
4.34367645,219392.0
4.352821032,187998.0
4.361965614,1005622.0
4.352821032,541815.0
4.352821032,224606.0
4.352821032,67720.0
4.279664376,823406.0
4.270519794,566462.0
4.270519794,682148.0
4.270519794,319379.0
4.270519794,1120945.0
4.25223063,208518.0
4.243086048,232386.0
4.233941466,292363.0
4.25223063,398926.0
4.25223063,129293.0
4.25223063,108672.0
4.25223063,104496.0
4.25223063,76234.0
4.25223063,50266.0
4.261375212,364448.0
4.270519794,218564.0
4.279664376,180600.0
4.279664376,244210.0
4.270519794,84631.0
4.270519794,107409.0
4.270519794,96861.0
4.270519794,141686.0
4.270519794,72136.0
4.270519794,96182.0
4.279664376,629552.0
4.279664376,682546.0
4.279664376,134517.0
4.233941466,806158.0
4.233941466,461165.0
4.224796884,278792.0
4.215652302,216655.0
4.215652302,200320.0
4.243086048,2031770.0
4.261375212,3292477.0
4.270519794,1976307.0
4.261375212,361305.0
4.288808958,1230719.0
4.288808958,846254.0
4.279664376,258951.0
4.288808958,227466.0
4.288808958,579960.0
4.288808958,1275066.0
4.270519794,526412.0
4.270519794,491708.0
4.279664376,687462.0
4.279664376,233450.0
4.279664376,254303.0
4.279664376,225083.0
4.279664376,791149.0
4.279664376,146480.0
4.279664376,247396.0
4.279664376,1286407.0
4.279664376,1675624.0
4.270519794,364329.0
4.20650772,1094757.0
4.233941466,1844535.0
4.233941466,795904.0
4.224796884,1920948.0
4.215652302,444656.0
4.224796884,873120.0
4.20650772,510327.0
4.20650772,911707.0
4.20650772,561246.0
4.215652302,216809.0
4.224796884,1133540.0
4.215652302,195637.0
4.224796884,471619.0
4.215652302,53719.0
4.233941466,583918.0
4.224796884,274996.0
4.233941466,402207.0
4.224796884,69717.0
4.224796884,506958.0
4.224796884,211360.0
4.215652302,157691.0
4.215652302,314780.0
4.215652302,338452.0
4.215652302,828908.0
4.215652302,415507.0
4.224796884,876509.0
4.224796884,414463.0
4.361965614,1453905.0
4.352821032,651285.0
4.361965614,1107858.0
4.334531868,1388280.0
4.307098122,430736.0
4.288808958,114309.0
4.307098122,989760.0
4.307098122,221229.0
4.29795354,310334.0
4.3162427039999995,889466.0
4.325387286000001,555157.0
4.334531868,453939.0
4.334531868,90347.0
4.325387286000001,184211.0
4.325387286000001,153555.0
4.325387286000001,85214.0
4.325387286000001,185966.0
4.325387286000001,102498.0
4.325387286000001,232946.0
4.325387286000001,104668.0
4.334531868,404361.0
4.334531868,324073.0
4.334531868,185931.0
4.334531868,550397.0
4.325387286000001,447669.0
4.325387286000001,814408.0
4.325387286000001,651195.0
4.25223063,1145928.0
4.243086048,1135327.0
4.25223063,1302184.0
4.25223063,295751.0
4.25223063,487902.0
4.243086048,371878.0
4.270519794,1432694.0
4.270519794,688791.0
4.261375212,171300.0
4.261375212,125521.0
4.270519794,548496.0
4.261375212,102458.0
4.261375212,55648.0
4.261375212,149486.0
4.270519794,182375.0
4.270519794,39466.0
4.270519794,139546.0
4.270519794,159758.0
4.270519794,258614.0
4.270519794,141288.0
4.270519794,166117.0
4.270519794,114505.0
4.270519794,343273.0
4.270519794,114704.0
4.261375212,1170785.0
4.25223063,259101.0
4.25223063,361363.0
4.188218556,1053770.0
4.169929392,2031469.0
4.16078481,836334.0
4.151640228,439874.0
4.151640228,332746.0
4.151640228,1334706.0
4.142495646,1170529.0
4.151640228,1367106.0
4.16078481,588477.0
4.169929392,704287.0
4.151640228,205655.0
4.151640228,58937.0
4.151640228,136821.0
4.151640228,607859.0
4.142495646,108247.0
4.142495646,40458.0
4.142495646,760978.0
4.142495646,275399.0
