symbol,time,close,high,low,open,volume
TRV R735QTJ8XC9X,2017-01-04,53.772891861,54.216635811,53.027402025,53.852765772,19906145.0
TRV R735QTJ8XC9X,2017-01-05,54.500631939,54.695879277,53.790641619,53.914889925,18697468.0
TRV R735QTJ8XC9X,2017-01-06,53.551019886,54.518381697,53.169400089,54.092387505,20281025.0
TRV R735QTJ8XC9X,2017-01-07,53.737392345,53.994763836,53.329147911,53.941514562,18724139.0
TRV R735QTJ8XC9X,2017-01-10,53.444521338,53.808391377,52.956402993,53.382397185,15364638.0
TRV R735QTJ8XC9X,2017-01-11,53.453396217,54.003638715,53.222649363,53.42677158,14859966.0
TRV R735QTJ8XC9X,2017-01-12,53.213774484,53.249274,52.583658075,52.965277872,22895221.0
TRV R735QTJ8XC9X,2017-01-13,52.565908317,53.080651299,52.148789004,52.832154687,25436741.0
TRV R735QTJ8XC9X,2017-01-14,52.920903477,53.533270128,52.707906381,52.858779324,23092621.0
TRV R735QTJ8XC9X,2017-01-18,51.811543602,52.645782228,51.509797716,52.352911221,27755815.0
TRV R735QTJ8XC9X,2017-01-19,50.932930581,51.713919933,50.67555909,51.4742982,32012057.0
TRV R735QTJ8XC9X,2017-01-20,50.285064414,51.110428161,50.05431756,51.057178887,27864948.0
TRV R735QTJ8XC9X,2017-01-21,49.796946069,50.693308848,49.725947037,50.542435905,30332282.0
TRV R735QTJ8XC9X,2017-01-24,49.415326272,49.956693891,49.184579418,49.6993224,25515799.0
TRV R735QTJ8XC9X,2017-01-25,50.356063446,50.711058606,49.415326272,49.6993224,20552836.0
TRV R735QTJ8XC9X,2017-01-26,51.199176951,51.403299168,50.67555909,51.376674531,23158213.0
TRV R735QTJ8XC9X,2017-01-27,50.906305944,51.456548442,50.631184695,51.314550378,23168205.0
TRV R735QTJ8XC9X,2017-01-28,50.684433969,50.932930581,50.338313688,50.906305944,19095189.0
TRV R735QTJ8XC9X,2017-01-31,50.240690019,50.302814172,49.486325304,50.160816108,19227950.0
TRV R735QTJ8XC9X,2017-02-01,49.548449457,50.551310784,49.326577482,50.05431756,31765962.0
TRV R735QTJ8XC9X,2017-02-02,49.743696795,50.569060542,49.592823852,50.391562962,19546252.0
TRV R735QTJ8XC9X,2017-02-03,49.823801028,50.028507606,49.165179864,49.280883582,17249006.0
TRV R735QTJ8XC9X,2017-02-04,51.408051936,51.514855368,50.366718474,50.7316302,23448109.0
TRV R735QTJ8XC9X,2017-02-07,51.301248504,51.93316881,51.04314021,51.1766445,17405856.0
TRV R735QTJ8XC9X,2017-02-08,50.900735634,51.683960802,50.740530486,51.6216588,15530264.0
TRV R735QTJ8XC9X,2017-02-09,50.126410752,50.660427912,49.97510589,50.633727054,20769463.0
TRV R735QTJ8XC9X,2017-02-10,50.963037636,51.203345358,50.170912182,50.402319618,20198451.0
TRV R735QTJ8XC9X,2017-02-11,51.292348218,51.57715737,50.856234204,51.479254224,16229526.0
TRV R735QTJ8XC9X,2017-02-14,52.46718597,52.832097696,51.630559086,51.66616023,25430303.0
TRV R735QTJ8XC9X,2017-02-15,53.250411138,53.499619146,52.28918025,52.5116874,24989342.0
TRV R735QTJ8XC9X,2017-02-16,53.8467303,54.176040882,53.143607706,53.508519432,24954890.0
TRV R735QTJ8XC9X,2017-02-17,53.739926868,53.8467303,53.188109136,53.695425438,16964716.0
TRV R735QTJ8XC9X,2017-02-18,53.553020862,53.553020862,52.86769884,53.152507992,16814098.0
TRV R735QTJ8XC9X,2017-02-22,53.89123173,54.015835734,53.615322864,53.642023722,17281583.0
TRV R735QTJ8XC9X,2017-02-23,53.953533732,54.238342884,53.419516572,53.526320004,17844668.0
TRV R735QTJ8XC9X,2017-02-24,53.953533732,54.149340024,53.606422578,53.998035162,16361069.0
TRV R735QTJ8XC9X,2017-02-25,53.010103416,53.561921148,52.618490832,53.241510852,21997268.0
TRV R735QTJ8XC9X,2017-02-28,53.419516572,53.615322864,52.876599126,53.010103416,17624621.0
TRV R735QTJ8XC9X,2017-03-01,53.232610566,53.481818574,52.947801414,53.170308564,19195626.0
