symbol,time,close,high,low,open,volume
AAPL R735QTJ8XC9X,2019-01-02 10:00:00,37.90760562225,37.99065598575,37.675553136,37.81234197,4636281.0
AAPL R735QTJ8XC9X,2019-01-02 11:00:00,38.31308680875,38.39857983,37.75616084175,37.90272030675,5741662.0
AAPL R735QTJ8XC9X,2019-01-02 12:00:00,38.35705464825,38.69902673325,38.28377491575,38.32285743975,4721445.0
AAPL R735QTJ8XC9X,2019-01-02 13:00:00,38.63551763175,38.68925610225,38.33262807075,38.36682527925,2807549.0
AAPL R735QTJ8XC9X,2019-01-02 14:00:00,38.77230646575,38.80161835875,38.5011714555,38.63551763175,2933250.0
AAPL R735QTJ8XC9X,2019-01-02 15:00:00,38.5695658725,38.7747491235,38.535368664,38.7747491235,2507406.0
AAPL R735QTJ8XC9X,2019-01-02 16:00:00,38.574451188,38.60132042325,38.28377491575,38.57200853025,7103712.0
AAPL R735QTJ8XC9X,2019-01-03 10:00:00,35.27197791,35.4136520595,34.88359532775,35.17671425775,19240156.0
AAPL R735QTJ8XC9X,2019-01-03 11:00:00,34.97641632225,35.27197791,34.705281312,35.27197791,16762184.0
AAPL R735QTJ8XC9X,2019-01-03 12:00:00,35.35258561575,35.5406702625,34.96664569125,34.97885898,12300553.0
AAPL R735QTJ8XC9X,2019-01-03 13:00:00,35.42586534825,35.60173670625,35.2768632255,35.35258561575,7565578.0
AAPL R735QTJ8XC9X,2019-01-03 14:00:00,34.920235194,35.46006255675,34.9055792475,35.4234226905,7244768.0
AAPL R735QTJ8XC9X,2019-01-03 15:00:00,34.83962748825,35.4918171075,34.8078729375,34.91779253625,6751512.0
AAPL R735QTJ8XC9X,2019-01-03 16:00:00,34.73215054725,35.0130561885,34.68574005,34.83962748825,17314673.0
AAPL R735QTJ8XC9X,2019-01-04 10:00:00,35.5113583695,35.51868634275,35.125418445,35.2964044875,9661583.0
AAPL R735QTJ8XC9X,2019-01-04 11:00:00,35.95592208,35.965692711,35.4625052145,35.5113583695,12812047.0
AAPL R735QTJ8XC9X,2019-01-04 12:00:00,35.9314955025,36.1464493845,35.89974095175,35.95347942225,7283301.0
AAPL R735QTJ8XC9X,2019-01-04 13:00:00,36.034087128,36.1171374915,35.87042905875,35.92905284475,4684828.0
AAPL R735QTJ8XC9X,2019-01-04 14:00:00,36.1171374915,36.2832382185,36.02187383925,36.03652978575,5579268.0
AAPL R735QTJ8XC9X,2019-01-04 15:00:00,35.946151449,36.23682772125,35.9412661335,36.1171374915,4443162.0
