symbol,time,askclose,askhigh,asklow,askopen,asksize,bidclose,bidhigh,bidlow,bidopen,bidsize,close,high,low,open,volume
QQQ RIWIV7K5Z9LX,2021-01-04 10:57:00,311.78,311.89,311.7,311.84,900.0,311.77,311.87,311.68,311.83,100.0,311.77,311.88,311.69,311.82,166201.0
QQQ RIWIV7K5Z9LX,2021-01-04 10:58:00,311.81,311.9,311.38,311.78,100.0,311.8,311.89,311.37,311.77,900.0,311.81,311.89,311.38,311.77,179119.0
QQQ RIWIV7K5Z9LX,2021-01-04 10:59:00,311.46,311.81,311.44,311.81,1100.0,311.44,311.8,311.43,311.8,400.0,311.46,311.8,311.43,311.8,89685.0
QQQ RIWIV7K5Z9LX,2021-01-04 11:00:00,310.98,311.46,310.96,311.46,1200.0,310.97,311.44,310.94,311.44,100.0,310.951,311.445,310.951,311.44,229719.0
QQQ RIWIV7K5Z9LX,2021-01-04 11:01:00,311.4,311.41,310.81,310.98,300.0,311.38,311.39,310.8,310.97,1600.0,311.38,311.4,310.81,310.98,167564.0
QQQ RIWIV7K5Z9LX,2021-01-04 11:02:00,311.46,311.47,311.25,311.4,800.0,311.44,311.46,311.24,311.38,800.0,311.43,311.47,311.26,311.39,102841.0
QQQ RIWIV7K5Z9LX,2021-01-04 11:03:00,310.96,311.46,310.77,311.46,900.0,310.94,311.44,310.76,311.44,800.0,310.94,311.44,310.77,311.44,156692.0
QQQ RIWIV7K5Z9LX,2021-01-04 11:04:00,310.31,311.04,310.3,310.96,800.0,310.29,311.02,310.29,310.94,800.0,310.3,311.03,310.3,310.96,146684.0
QQQ RIWIV7K5Z9LX,2021-01-04 11:05:00,310.08,310.36,309.76,310.31,100.0,310.06,310.34,309.74,310.29,1100.0,310.06,310.35,309.76,310.29,378342.0
QQQ RIWIV7K5Z9LX,2021-01-04 11:06:00,310.18,310.44,310.08,310.08,1700.0,310.16,310.42,310.06,310.06,100.0,310.17,310.42,310.08,310.08,128071.0
QQQ RIWIV7K5Z9LX,2021-01-04 11:07:00,309.57,310.19,309.47,310.18,500.0,309.55,310.17,309.45,310.16,900.0,309.57,310.16,309.47,310.16,181616.0
QQQ RIWIV7K5Z9LX,2021-01-04 11:08:00,309.33,309.9,309.16,309.57,1200.0,309.3,309.88,309.13,309.55,800.0,309.31,309.88,309.15,309.57,189376.0
QQQ RIWIV7K5Z9LX,2021-01-04 11:09:00,309.74,309.85,309.17,309.33,300.0,309.71,309.83,309.13,309.3,1600.0,309.74,309.83,309.14,309.3,185822.0
QQQ RIWIV7K5Z9LX,2021-01-04 11:10:00,309.58,309.82,309.5,309.74,900.0,309.56,309.8,309.48,309.71,800.0,309.53,309.8,309.49,309.74,182646.0
QQQ RIWIV7K5Z9LX,2021-01-04 11:11:00,309.5,309.68,308.98,309.58,200.0,309.47,309.67,308.97,309.56,1600.0,309.5,309.68,308.98,309.56,218709.0
QQQ RIWIV7K5Z9LX,2021-01-04 11:12:00,310.03,310.08,309.49,309.5,1000.0,310.01,310.06,309.47,309.47,200.0,310.03,310.07,309.5,309.5,140386.0
QQQ RIWIV7K5Z9LX,2021-01-04 11:13:00,310.23,310.25,310.0,310.03,900.0,310.21,310.23,309.98,310.01,200.0,310.21,310.24,309.99,310.01,137939.0
QQQ RIWIV7K5Z9LX,2021-01-04 11:14:00,310.32,310.37,310.01,310.23,900.0,310.3,310.36,310.0,310.21,400.0,310.31,310.37,310.01,310.21,151234.0
QQQ RIWIV7K5Z9LX,2021-01-04 11:15:00,310.31,310.36,310.15,310.32,900.0,310.29,310.34,310.14,310.3,800.0,310.31,310.35,310.15,310.3,100847.0
QQQ RIWIV7K5Z9LX,2021-01-04 11:16:00,310.17,310.31,309.93,310.31,1300.0,310.15,310.29,309.91,310.29,100.0,310.17,310.29,309.93,310.29,153339.0
QQQ RIWIV7K5Z9LX,2021-01-04 11:17:00,310.1,310.21,310.06,310.17,200.0,310.08,310.19,310.04,310.15,900.0,310.09,310.21,310.06,310.15,328435.0
QQQ RIWIV7K5Z9LX,2021-01-04 11:18:00,310.19,310.24,310.07,310.1,1700.0,310.18,310.23,310.05,310.08,100.0,310.19,310.24,310.06,310.1,83518.0
QQQ RIWIV7K5Z9LX,2021-01-04 11:19:00,310.03,310.27,309.99,310.19,500.0,310.01,310.25,309.97,310.18,1000.0,310.01,310.27,309.99,310.18,95816.0
QQQ RIWIV7K5Z9LX,2021-01-04 11:20:00,310.32,310.38,309.78,310.03,100.0,310.3,310.37,309.77,310.01,1600.0,310.31,310.38,309.79,310.03,136962.0
QQQ RIWIV7K5Z9LX,2021-01-04 11:21:00,310.28,310.38,310.06,310.32,800.0,310.26,310.37,310.05,310.3,900.0,310.27,310.37,310.06,310.3,140177.0
QQQ RIWIV7K5Z9LX,2021-01-04 11:22:00,310.1,310.28,310.01,310.28,200.0,310.08,310.27,310.0,310.26,200.0,310.1,310.28,310.01,310.26,86254.0
QQQ RIWIV7K5Z9LX,2021-01-04 11:23:00,310.02,310.29,309.83,310.1,100.0,310.01,310.27,309.81,310.08,100.0,310.01,310.28,309.83,310.08,148305.0
QQQ RIWIV7K5Z9LX,2021-01-04 11:24:00,309.93,310.23,309.92,310.02,300.0,309.91,310.21,309.9,310.01,600.0,309.93,310.21,309.9,310.02,144747.0
QQQ RIWIV7K5Z9LX,2021-01-04 11:25:00,309.7,310.01,309.65,309.93,1000.0,309.69,309.99,309.63,309.91,100.0,309.7,309.99,309.65,309.9,93086.0
QQQ RIWIV7K5Z9LX,2021-01-04 11:26:00,310.01,310.03,309.53,309.7,100.0,309.99,310.01,309.52,309.69,1500.0,310.0,310.01,309.52,309.7,101747.0
QQQ RIWIV7K5Z9LX,2021-01-04 11:27:00,310.06,310.19,309.97,310.01,1700.0,310.05,310.18,309.96,309.99,500.0,310.05,310.18,309.97,310.02,50420.0
QQQ RIWIV7K5Z9LX,2021-01-04 11:28:00,310.06,310.13,309.86,310.06,100.0,310.05,310.11,309.84,310.05,800.0,310.05,310.11,309.86,310.06,58596.0
QQQ RIWIV7K5Z9LX,2021-01-04 11:29:00,310.1,310.13,309.92,310.06,100.0,310.09,310.11,309.9,310.05,100.0,310.1,310.11,309.92,310.05,50215.0
QQQ RIWIV7K5Z9LX,2021-01-04 11:30:00,309.98,310.23,309.97,310.1,900.0,309.97,310.21,309.95,310.09,500.0,309.98,310.2,309.97,310.11,95049.0
QQQ RIWIV7K5Z9LX,2021-01-04 11:31:00,310.02,310.08,309.57,309.98,300.0,310.0,310.06,309.56,309.97,1000.0,310.0,310.05,309.57,309.97,100515.0
QQQ RIWIV7K5Z9LX,2021-01-04 11:32:00,309.61,310.02,309.59,310.02,400.0,309.59,310.0,309.57,310.0,500.0,309.6,310.0,309.58,310.0,72997.0
QQQ RIWIV7K5Z9LX,2021-01-04 11:33:00,309.44,309.69,309.22,309.61,200.0,309.42,309.68,309.21,309.59,800.0,309.42,309.69,309.22,309.61,122885.0
QQQ RIWIV7K5Z9LX,2021-01-04 11:34:00,309.78,309.78,309.34,309.44,200.0,309.76,309.77,309.33,309.42,1100.0,309.76,309.76,309.36,309.4,76673.0
QQQ RIWIV7K5Z9LX,2021-01-04 11:35:00,309.78,309.93,309.64,309.78,300.0,309.77,309.91,309.62,309.76,200.0,309.77,309.93,309.635,309.8,95260.0
QQQ RIWIV7K5Z9LX,2021-01-04 11:36:00,309.37,309.85,309.22,309.78,100.0,309.36,309.83,309.21,309.77,100.0,309.35,309.85,309.22,309.76,96083.0
QQQ RIWIV7K5Z9LX,2021-01-04 11:37:00,309.59,309.66,309.37,309.37,300.0,309.57,309.65,309.35,309.36,100.0,309.56,309.645,309.38,309.38,45764.0
QQQ RIWIV7K5Z9LX,2021-01-04 11:38:00,309.63,309.64,309.27,309.59,100.0,309.61,309.62,309.25,309.57,400.0,309.61,309.61,309.27,309.57,59587.0
QQQ RIWIV7K5Z9LX,2021-01-04 11:39:00,309.68,309.69,309.53,309.63,200.0,309.66,309.68,309.51,309.61,300.0,309.68,309.68,309.52,309.63,35224.0
QQQ RIWIV7K5Z9LX,2021-01-04 11:40:00,309.62,309.83,309.51,309.68,300.0,309.61,309.82,309.5,309.66,200.0,309.62,309.82,309.51,309.67,55885.0
QQQ RIWIV7K5Z9LX,2021-01-04 11:41:00,309.38,309.63,309.32,309.62,1000.0,309.36,309.61,309.3,309.61,100.0,309.37,309.61,309.32,309.61,83519.0
QQQ RIWIV7K5Z9LX,2021-01-04 11:42:00,309.56,309.59,309.36,309.38,400.0,309.55,309.57,309.34,309.36,100.0,309.55,309.58,309.34,309.34,47833.0
QQQ RIWIV7K5Z9LX,2021-01-04 11:43:00,309.38,309.6,309.27,309.56,300.0,309.37,309.58,309.26,309.55,100.0,309.37,309.58,309.27,309.56,64912.0
QQQ RIWIV7K5Z9LX,2021-01-04 11:44:00,309.28,309.42,309.14,309.38,200.0,309.26,309.41,309.13,309.37,1000.0,309.27,309.42,309.13,309.38,46423.0
QQQ RIWIV7K5Z9LX,2021-01-04 11:45:00,309.35,309.43,309.22,309.28,100.0,309.34,309.42,309.21,309.26,800.0,309.32,309.43,309.21,309.28,60426.0
QQQ RIWIV7K5Z9LX,2021-01-04 11:46:00,309.23,309.41,309.17,309.35,200.0,309.22,309.39,309.16,309.34,200.0,309.225,309.39,309.16,309.35,44939.0
QQQ RIWIV7K5Z9LX,2021-01-04 11:47:00,309.4,309.45,309.17,309.23,100.0,309.39,309.44,309.15,309.22,100.0,309.39,309.44,309.16,309.22,71165.0
QQQ RIWIV7K5Z9LX,2021-01-04 11:48:00,309.33,309.5,309.24,309.4,500.0,309.31,309.48,309.23,309.39,1000.0,309.311,309.47,309.24,309.38,85241.0
QQQ RIWIV7K5Z9LX,2021-01-04 11:49:00,309.32,309.35,309.18,309.33,100.0,309.3,309.34,309.17,309.31,1700.0,309.311,309.34,309.17,309.31,107776.0
QQQ RIWIV7K5Z9LX,2021-01-04 11:50:00,309.29,309.42,309.26,309.32,400.0,309.28,309.41,309.25,309.3,100.0,309.29,309.41,309.25,309.31,53596.0
QQQ RIWIV7K5Z9LX,2021-01-04 11:51:00,309.27,309.34,309.17,309.29,1300.0,309.25,309.33,309.16,309.28,1000.0,309.28,309.635,309.17,309.28,130600.0
QQQ RIWIV7K5Z9LX,2021-01-04 11:52:00,309.36,309.46,309.26,309.27,200.0,309.34,309.45,309.25,309.25,800.0,309.36,309.45,309.25,309.27,55948.0
QQQ RIWIV7K5Z9LX,2021-01-04 11:53:00,309.03,309.41,309.03,309.36,400.0,309.02,309.4,309.02,309.34,700.0,309.04,309.4,309.02,309.35,109844.0
QQQ RIWIV7K5Z9LX,2021-01-04 11:54:00,309.28,309.32,308.92,309.03,300.0,309.27,309.31,308.91,309.02,100.0,309.28,309.31,308.91,309.02,405371.0
QQQ RIWIV7K5Z9LX,2021-01-04 11:55:00,308.58,309.28,308.53,309.28,300.0,308.56,309.27,308.51,309.27,1100.0,308.57,309.27,308.53,309.27,204823.0
QQQ RIWIV7K5Z9LX,2021-01-04 11:56:00,308.61,308.68,308.34,308.58,500.0,308.59,308.66,308.33,308.56,900.0,308.6,308.67,308.34,308.56,125951.0
QQQ RIWIV7K5Z9LX,2021-01-04 11:57:00,308.32,308.69,308.32,308.61,300.0,308.31,308.67,308.31,308.59,300.0,308.32,308.67,308.31,308.61,170000.0
QQQ RIWIV7K5Z9LX,2021-01-04 11:58:00,308.09,308.35,308.01,308.32,500.0,308.07,308.34,308.0,308.31,1800.0,308.11,308.35,308.0,308.31,247983.0
QQQ RIWIV7K5Z9LX,2021-01-04 11:59:00,308.2,308.32,308.02,308.09,200.0,308.18,308.31,308.0,308.07,400.0,308.2,308.31,308.01,308.09,234268.0
QQQ RIWIV7K5Z9LX,2021-01-04 12:00:00,307.96,308.23,307.94,308.2,200.0,307.94,308.22,307.92,308.18,300.0,307.95,308.225,307.94,308.19,158277.0
